id,nome,generos,source
33687,Cyborg 009: Call of Justice 3,"Action, Adventure, Sci-Fi",Manga
31630,"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari! (Ace Attorney)","Comedy, Drama, Mystery",Game
31804,Kuma Miko (Kumamiko: Girl Meets Bear),Comedy,Manga
32245,Kuromukuro,Sci-Fi,Original
32438,Mayoiga (The Lost Village),"Drama, Horror, Mystery, Suspense",Original
32962,Occultic;Nine,Mystery,Light novel
32595,Seisen Cerberus: Ryuukoku no Fatalités (Cerberus),"Adventure, Fantasy",Game
10294,Towa no Quon 1: Utakata no Kaben (Towanoquon: The Ephemeral Petals),"Action, Sci-Fi",Original
34076,Uchouten Kazoku 2 (The Eccentric Family 2),"Drama, Supernatural",Novel
32673,Udon no Kuni no Kiniro Kemari (Poco's Udon World),"Slice of Life, Supernatural",Manga
33421,Yi Ren Zhi Xia (Hitori no Shita - The Outcast),"Action, Supernatural",Web manga
40465,Chuubyou Gekihatsu Boy: Otoko ni Umareta Shukumei Dakara,Comedy,Novel
32366,Gintama°: Aizome Kaori-hen (Gintama: Love Incense Arc),Comedy,Manga
41911,Hanyou no Yashahime: Sengoku Otogizoushi,"Action, Adventure, Fantasy",Original
48505,Hanyou no Yashahime: Sengoku Otogizoushi - Ni no Shou,"Action, Adventure, Fantasy",Original
39753,"Omoi, Omoware, Furi, Furare (Love Me, Love Me Not)","Drama, Romance",Manga
39942,Uchi Tama?! Uchi no Tama Shirimasen ka?,Slice of Life,Original
55866,Yubisaki to Renren (A Sign of Affection),Romance,Manga
57616,Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo 2nd Season,"Comedy, Romance",Manga
40082,Lupin III: The First,"Action, Adventure, Comedy, Mystery",Manga
8626,Good Morning,Slice of Life,Music
33263,Kubikiri Cycle: Aoiro Savant to Zaregotozukai (The Kubikiri Cycle),"Drama, Mystery, Supernatural",Light novel
52816,Majo to Yajuu (The Witch and the Beast),"Action, Fantasy",Manga
41265,Mars Red,"Action, Supernatural",Other
32668,Noblesse: Awakening,"Action, Supernatural",Web manga
732,Vampire Hunter D,"Action, Fantasy, Horror, Sci-Fi",Light novel
52347,"Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su","Action, Adventure, Fantasy",Manga
58572,"Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su 2nd Season","Action, Adventure, Fantasy",Manga
42519,Bokutachi wa Benkyou ga Dekinai! Chapel no Kane wa [X] wo Shukufuku Suru,"Comedy, Romance",Manga
41053,Dorohedoro: Ma no Omake (Dorohedoro: Bonus Curse or Extra Evil),"Action, Comedy, Fantasy, Horror",Manga
48488,Higurashi no Naku Koro ni Sotsu (Higurashi: When They Cry – SOTSU),"Horror, Mystery, Suspense",Visual novel
36548,Kokkoku,"Drama, Mystery, Supernatural, Suspense",Manga
34544,Koutetsujou no Kabaneri Movie 3: Unato Kessen,"Action, Fantasy, Horror, Suspense",Original
39071,Machikado Mazoku (The Demon Girl Next Door),Comedy,4-koma manga
42340,Meikyuu Black Company (The Dungeon of Black Company),"Comedy, Fantasy",Web manga
40513,"Nami yo Kiitekure (Wave, Listen to Me!)","Comedy, Drama",Manga
9032,Inazuma Eleven: Saikyou Gundan Ogre Shuurai,Sports,Game
36936,Mirai no Mirai (Mirai),"Adventure, Drama, Fantasy",Original
36871,Ultraman,"Action, Sci-Fi",Manga
1059,Mutant Turtles: Choujin Densetsu-hen,"Action, Adventure, Comedy, Sci-Fi",Other
462,One Piece Movie 04: Dead End no Bouken,"Action, Adventure, Fantasy",Manga
463,One Piece Movie 05: Norowareta Seiken,"Action, Adventure, Fantasy",Manga
1007,Ranma ½ OVA,"Action, Comedy, Romance, Ecchi",Manga
1011,Ranma ½ Super,"Action, Adventure, Comedy, Romance, Supernatural",Manga
5493,Ranma ½: Akumu! Shunmin Kou,"Action, Comedy, Supernatural",Manga
1010,Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou,"Action, Adventure, Comedy, Supernatural",Manga
418,Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!,"Adventure, Comedy",Manga
792,Ranma ½: Kessen Tougenkyou! Hanayome wo Torimodose!,"Adventure, Comedy",Manga
1008,Ranma ½: Yomigaeru Kioku (Ranma 1/2 Special: Reawakening Memories),"Comedy, Drama, Romance",Manga
197,Rizelmine,"Comedy, Romance, Sci-Fi, Ecchi",Manga
44881,100-man no Inochi no Ue ni Ore wa Tatteiru 2nd Season,"Action, Adventure, Drama, Fantasy",Manga
32601,12-sai.: Chicchana Mune no Tokimeki,Romance,Manga
33419,12-sai.: Chicchana Mune no Tokimeki 2nd Season,Romance,Manga
36840,25-sai no Joshikousei,Hentai,Web manga
34051,Akiba's Trip The Animation,"Action, Comedy, Fantasy, Ecchi",Game
886,Amaenaide yo!! Katsu!! (Ah My Buddha Katsu),"Comedy, Romance, Supernatural, Ecchi",Manga
15951,Amagami SS+ Plus Picture Drama,Romance,Visual novel
12581,Asa made Jugyou Chu! (See Me After Class),"Comedy, Romance, Ecchi",Manga
10196,Baby Princess 3D Paradise 0 [Love],Ecchi,Light novel
16405,"Boku no Imouto wa ""Osaka Okan""","Comedy, Gourmet",Original
14893,"Dakara Boku wa, H ga Dekinai. Mie Sugi! Mizugi Contest","Comedy, Romance, Supernatural, Ecchi",Light novel
41194,Darwin's Game: Log Line,"Action, Mystery, Sci-Fi, Suspense",Manga
32271,Dies Irae,Action,Visual novel
1337,Dororon Enma-kun,"Comedy, Horror, Supernatural",Manga
5072,Dragonaut: The Resonance - Kotou - Tozasareta Kyousou,"Romance, Sci-Fi",Original
51417,Engage Kiss,"Action, Comedy, Romance",Mixed media
36932,Evil or Live Recap,Suspense,Web manga
35757,Gin no Guardian II (The Silver Guardian 2),"Adventure, Fantasy",Web manga
37505,Grancrest Senki: Tsuisou (Record of Grancrest War Reminiscence),"Action, Drama, Fantasy",Light novel
318,Hand Maid May,"Comedy, Romance, Sci-Fi, Ecchi",Original
2217,Hand Maid May: Akiramemasen,"Comedy, Romance, Sci-Fi, Ecchi",Original
35252,Hatena☆Illusion (Hatena Illusion),"Comedy, Romance, Supernatural",Light novel
38389,He Wei Dao x Re:Cong Ling Kaishi de Yi Shijie Shenghuo,Comedy,Light novel
31326,High School DxD BorN: Ishibumi Ichiei Kanzen Kanshuu! Mousou Bakuyou Kaijo Original Video,"Comedy, Ecchi",Light novel
30300,"High School DxD New: Oppai, Tsutsumimasu! (High School DxD New OVA)","Action, Comedy, Romance, Supernatural, Ecchi",Light novel
12729,High School DxD OVA,"Action, Comedy, Romance, Supernatural, Ecchi",Light novel
14753,Hori-san to Miyamura-kun,Romance,Web manga
31499,Huyao Xiao Hongniang 1: Xia Sha Pian (Fox Spirit Matchmaker),"Comedy, Romance, Supernatural",Manga
51711,Hyouken no Majutsushi ga Sekai wo Suberu,"Action, Fantasy",Light novel
38909,Infinite Dendrogram,"Action, Adventure, Fantasy",Light novel
51265,Inu ni Nattara Suki na Hito ni Hirowareta.,"Comedy, Ecchi",Web manga
51219,Isekai One Turn Kill Neesan: Ane Douhan no Isekai Seikatsu Hajimemashita,"Comedy, Fantasy",Manga
51632,Isekai wa Smartphone to Tomo ni. 2,"Adventure, Comedy, Fantasy, Romance",Light novel
25429,Isuca,"Action, Comedy, Romance, Supernatural, Ecchi",Manga
28713,Isuca: Gokuraku,"Action, Comedy, Romance, Supernatural, Ecchi",Manga
9750,Itsuka Tenma no Kuro Usagi (A Dark Rabbit has Seven Lives),"Action, Comedy, Romance, Supernatural, Ecchi",Light novel
37021,Iya na Kao sare nagara Opantsu Misete Moraitai,Ecchi,Other
33309,Jie Mo Ren (The Devil Ring),"Action, Mystery, Supernatural",Web manga
52969,"Jitsu wa Ore, Saikyou deshita? (Am I Actually the Strongest?)","Adventure, Fantasy",Light novel
24873,Juuou Mujin no Fafnir (Unlimited Fafnir),"Action, Fantasy, Romance",Light novel
2130,Kaibutsu Oujo (Princess Resurrection),"Action, Comedy, Horror, Supernatural",Manga
49721,Karakai Jouzu no Takagi-san 3 (Teasing Master Takagi-san 3),"Comedy, Romance",Manga
39326,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,"Comedy, Romance, Ecchi",Light novel
20649,Kimi no Iru Machi OVA (A Town Where You Live OVA),"Drama, Romance",Manga
17635,Koitabi: True Tours Nanto,Romance,Original
16636,Kotoura-san: Haruka no Heya,Comedy,4-koma manga
51815,Kubo-san wa Mob wo Yurusanai (Kubo Won't Let Me Be Invisible),"Comedy, Romance",Manga
51064,Kuro no Shoukanshi (Black Summoner),"Action, Adventure, Fantasy",Light novel
16023,Kuro to Kin no Akanai Kagi.,Erotica,Visual novel
25283,Kuusen Madoushi Kouhosei no Kyoukan (Sky Wizards Academy),"Action, Drama, Fantasy",Light novel
31156,"Kuusen Madoushi Kouhosei no Kyoukan: Lecty no, Ikimonogatari","Action, Drama, Fantasy",Light novel
24011,Lance N' Masques,Fantasy,Light novel
51764,Level 1 dakedo Unique Skill de Saikyou desu,"Adventure, Fantasy",Light novel
53407,Bartender: Kami no Glass (Bartender Glass of God),"Drama, Gourmet",Manga
18097,Inazuma Eleven Go: Galaxy,Sports,Game
38295,Joshikausei (Joshi Kausei),Comedy,Web manga
57559,MF Ghost 2nd Season (MF Ghost Season 2),Drama,Manga
30014,Momokuri,"Comedy, Romance",Web manga
50593,"Natsu e no Tunnel, Sayonara no Deguchi","Drama, Mystery, Romance, Supernatural",Light novel
34277,"New Game! Watashi, Shain Ryokou tte Hajimete nanode...",Comedy,4-koma manga
9107,Pokemon Best Wishes! (Pokémon: Black & White),"Action, Adventure, Comedy, Fantasy",Game
6773,Shakugan no Shana III (Final) (Shakugan no Shana: Season III),"Action, Drama, Fantasy, Romance",Light novel
33433,Shuumatsu no Izetta (Izetta: The Last Witch),"Action, Fantasy",Original
28791,Gunslinger Stratos The Animation,"Action, Sci-Fi",Game
31716,Rewrite,"Action, Comedy, Romance, Supernatural",Visual novel
304,Aa! Megami-sama! Movie (Ah! My Goddess: The Movie),"Comedy, Romance, Supernatural",Original
30585,Taifuu no Noruda (Typhoon Noruda),"Award Winning, Drama, Sci-Fi, Supernatural",Original
8068,Kuroshitsuji Picture Drama,Supernatural,Manga
34414,Nanbaka 2 (Nanbaka Season 2),"Action, Comedy, Drama",Web manga
32566,Noblesse: Pamyeol-ui Sijak,"Action, Adventure, Supernatural",Web manga
31559,Prince of Stride: Alternative,Sports,Mixed media
19391,Shingeki no Kyojin Picture Drama,Comedy,Manga
27891,Sword Art Online II: Debriefing,"Action, Adventure, Fantasy",Light novel
21879,Sword Art Online: Sword Art Offline - Extra Edition,Comedy,Light novel
24821,Isshuukan Friends. Specials,Slice of Life,4-koma manga
24227,Nisekoi OVA,"Comedy, Romance",Manga
32553,Nisekoi: OVA,"Comedy, Romance",Manga
28299,Ookami Shoujo to Kuro Ouji: Gishinanki – Happening Kiss,"Comedy, Romance",Manga
34136,Orange: Mirai,"Drama, Romance, Sci-Fi",Manga
31327,Shokugeki no Souma OVA (Food Wars! OVA),"Gourmet, Ecchi",Manga
34480,Shokugeki no Souma: Ni no Sara OVA,"Gourmet, Ecchi",Manga
11745,Aku no Onna Kanbu (Evil Woman Executive),Hentai,Visual novel
5157,Alexander Senki Movie (Reign: The Conqueror Movie),"Action, Adventure, Avant Garde, Mystery, Supernatural",Novel
6286,Anata no Shiranai Kangofu: Seiteki Byoutou 24-ji,Hentai,Visual novel
4600,Aneki... My Sweet Elder Sister The Animation,Hentai,Manga
8652,Arbeit Shiyo!! (Let's Arbeit!),Hentai,Original
3193,Asobot Senki Gokuu (Monkey Typhoon),"Action, Adventure, Comedy, Sci-Fi",Manga
11469,BaBuKa: Gokudou no Tsuma (Yakuza's Secrets of Sex),Hentai,Original
1668,Bakuten Shoot Beyblade G Revolution (Beyblade G Revolution),"Action, Adventure, Comedy, Sci-Fi",Manga
7266,Binkan Athlete,Hentai,Visual novel
998,Blue Seed,"Action, Adventure, Drama, Horror, Mystery, Romance, Supernatural",Manga
1050,Bobobo-bo Bo-bobo,"Adventure, Comedy, Sci-Fi",Manga
105,Boys Be...,"Comedy, Romance",Manga
2756,"Cheonnyeon-yeowoo Yeowoobi (Yobi, The Five Tailed Fox)","Drama, Fantasy, Sci-Fi",Original
14277,Chitose Get You!!,"Comedy, Romance",4-koma manga
1219,Chocotto Sister,"Comedy, Drama, Romance, Ecchi",Manga
2263,Sonic★the★Hedgehog (Sonic the Hedgehog: The Movie),"Adventure, Comedy, Sci-Fi",Game
32681,Uchuu Patrol Luluco (Space Patrol Luluco),"Action, Adventure, Comedy, Sci-Fi",Original
3972,Yu☆Gi☆Oh! 5D's (Yu-Gi-Oh! 5D's),Action,Manga
28771,Yu☆Gi☆Oh! The Dark Side of Dimensions,Adventure,Manga
10015,Yu☆Gi☆Oh! Zexal (Yu-Gi-Oh! Zexal),"Action, Fantasy",Manga
36848,Aishen Qiaokeli-ing...II (Cupid’s Chocolates II),"Comedy, Romance",Web manga
5772,Akaneiro ni Somaru Saka: Hardcore,"Comedy, Romance, Ecchi",Visual novel
6287,Akikan!: Kan Ippatsu!? Onsen Panic (Akikan! OVA),"Comedy, Ecchi",Light novel
24727,Baka to Test to Shoukanjuu Ni!: Mahou Hideyoshi Hideyoshi,Comedy,Light novel
31298,Baka to Test to Shoukanjuu: Matsuri - Sentakushi Ikou nomi,Comedy,Light novel
30100,Black Bullet: Tenchuu*Girls,Fantasy,Light novel
2589,Black Cat: Toozakaru Neko (Black Cat Special),"Action, Adventure, Comedy, Sci-Fi",Manga
4450,Chrno Crusade: Az demo Wakaru Chrno Crusade Kouza,"Adventure, Comedy, Supernatural",Manga
17277,Code Geass: Soubou no Oz Picture Drama,"Drama, Supernatural",Manga
62,D.C.: Da Capo (D.C.~Da Capo~),"Drama, Romance",Visual novel
13183,Fate/Zero Remix,"Action, Fantasy",Light novel
10842,Fullmetal Alchemist: The Sacred Star of Milos Specials,"Comedy, Fantasy",Manga
487,Girls Bravo: Second Season,"Comedy, Fantasy, Romance, Ecchi",Manga
2494,Goshuushou-sama Ninomiya-kun (Good Luck! Ninomiya-kun),"Comedy, Fantasy, Ecchi",Light novel
37806,Gunjou no Magmell (Ultramarine Magmell),"Action, Adventure, Fantasy",Manga
259,Happy☆Lesson,"Comedy, Romance",Unknown
260,Happy☆Lesson (TV),"Comedy, Drama, Romance",Manga
261,Happy☆Lesson Advance,"Comedy, Romance",Manga
262,Happy☆Lesson The Final,"Comedy, Romance",Manga
7579,Happy☆Lesson: Hokahoka★Kanna to Futari Kiri,"Comedy, Romance",Manga
24261,Hitsugi no Chaika: Nerawareta Hitsugi/Yomigaeru Iseki,"Action, Adventure, Fantasy, Romance",Light novel
11161,Hoshizora e Kakaru Hashi: Kakaru ka? Gakuensai ni Koi no Hashi,"Comedy, Romance, Ecchi",Visual novel
37446,Hyakuren no Haou to Seiyaku no Valkyria,"Action, Adventure, Fantasy, Romance",Light novel
2905,Ikkitousen: Dragon Destiny Specials,"Action, Ecchi",Manga
26183,Ikkitousen: Extravaganza Epoch,"Action, Ecchi",Manga
4196,Ikkitousen: Great Guardians,"Action, Ecchi",Manga
5333,Ikkitousen: Great Guardians Specials,"Comedy, Ecchi",Manga
11255,Ikkitousen: Shuugaku Toushi Keppuuroku,"Action, Ecchi",Manga
21653,IS: Infinite Stratos 2 - World Purge-hen,"Action, Comedy, Romance, Sci-Fi, Ecchi",Light novel
37744,Isekai Cheat Magician,"Action, Adventure, Fantasy",Light novel
10934,Itsuka Tenma no Kuro Usagi: Kokoro Utsuri no Toukoubi - School Attendance Day,"Action, Comedy, Romance, Supernatural, Ecchi",Light novel
2264,Jungle Taitei Movie (1997) (Jungle Emperor Leo),"Adventure, Fantasy",Manga
6791,Kanokon: Manatsu no Dai Shanikusai,"Romance, Ecchi",Light novel
555,Koutetsu Tenshi Kurumi 2 (Steel Angel Kurumi 2),"Comedy, Girls Love, Sci-Fi",Original
557,Koutetsu Tenshi Kurumi Encore (Steel Angel Kurumi Encore),"Comedy, Romance, Sci-Fi",Original
556,Koutetsu Tenshi Kurumi Zero (Steel Angel Kurumi Zero),"Drama, Romance, Sci-Fi",Original
39531,Kuutei Dragons (Drifting Dragons),"Adventure, Fantasy, Gourmet",Manga
5889,Long Dao Qi Yuan (DragonBlade: The Legend of Lang),"Action, Fantasy",Original
3654,Macademi Wasshoi! (Magician's Academy),"Comedy, Fantasy, Romance, Ecchi",Light novel
7135,Mahou Sensei Negima! Movie: Anime Final,"Adventure, Supernatural",Manga
6050,Mahou Sensei Negima!: Mou Hitotsu no Sekai,"Action, Adventure, Supernatural, Ecchi",Manga
10628,Mahou Sensei Negima!: Mou Hitotsu no Sekai Extra - Mahou Shoujo Yue♥,"Action, Adventure, Fantasy, Ecchi",Manga
48842,Mahoutsukai Reimeiki (The Dawn of the Witch),"Action, Adventure, Comedy, Fantasy",Light novel
11209,Maken-Ki! OVA,"Action, Ecchi",Manga
15565,Maken-Ki! Two,"Action, Ecchi",Manga
38297,"Maou-sama, Retry! (Demon Lord, Retry!)","Action, Adventure, Fantasy",Light novel
13201,Monster Farm: Legend e no Michi (Monster Rancher (2000)),"Action, Adventure, Comedy, Fantasy",Game
55973,30-sai made Doutei dato Mahoutsukai ni Nareru Rashii,"Boys Love, Comedy",Manga
35746,6 Lovers,"Boys Love, Comedy, Drama, Supernatural, Erotica",Manga
30869,Ajin Part 2: Shoutotsu (Ajin: Demi-Human Movie 2: Confront),"Action, Horror, Mystery, Supernatural",Manga
30870,Ajin Part 3: Shougeki (Ajin: Demi-Human Movie 3: Collide),"Action, Horror, Mystery, Supernatural",Manga
58600,Ameku Takao no Suiri Karte (Ameku M.D.: Doctor Detective),Mystery,Novel
60334,Anne Shirley,Drama,Novel
56647,Ao no Miburo (Blue Miburo),Action,Manga
31754,Aoharu x Kikanjuu: Kemono-tachi no Senjou da na!,"Comedy, Sports",Manga
31387,Aru Hi Inu no Kuni kara Tegami ga Kite,Drama,Manga
55310,Atarashii Joushi wa Do Tennen (My New Boss Is Goofy),Slice of Life,Web manga
57789,"Ateuma Chara no Kuse shite, Super Darling Ouji ni Chouai sareteimasu.","Boys Love, Fantasy, Erotica",Manga
58265,Babanbabanban Vampire,"Boys Love, Comedy, Supernatural",Manga
49283,Bakuten!! Movie (Backflip!! Movie),Sports,Original
50248,Birdie Wing: Golf Girls' Story,Sports,Original
51716,Bishoujo Senshi Sailor Moon Cosmos Movie,Romance,Manga
40024,Bishoujo Senshi Sailor Moon Eternal Movie 1,Romance,Manga
40429,Bishoujo Senshi Sailor Moon Eternal Movie 2,Romance,Manga
42603,Boku no Hero Academia: Ikinokore! Kesshi no Survival Kunren,Action,Manga
42829,Boukyaku Battery (Oblivion Battery: Jump Festa 2020 Special),"Comedy, Sports",Manga
56165,Boukyaku Battery (TV) (Oblivion Battery),"Comedy, Sports",Manga
40850,Breakers,Sports,Original
52215,Chi. Chikyuu no Undou ni Tsuite,Drama,Manga
48780,Dakaretai Otoko 1-i ni Odosarete Imasu. Movie: Spain-hen,"Boys Love, Comedy, Drama",Manga
48702,Dance Dance Danseur,Drama,Manga
34513,Days: Touin Gakuen-sen!,Sports,Manga
56179,Delico's Nursery,"Fantasy, Mystery",Other
37997,Devils Line: Anytime Anywhere,"Action, Drama, Romance, Supernatural",Manga
36525,Dorei-ku The Animation,"Drama, Suspense",Web manga
38895,Double Decker! Doug & Kirill: Extra,"Action, Comedy, Mystery, Sci-Fi",Original
58259,"Douse, Koishite Shimaunda. (Anyway, I'm Falling in Love with You.)","Drama, Romance",Manga
43555,Dr. Stone: Stone Wars - Kaisen Zenya Special Eizou,"Adventure, Comedy, Sci-Fi",Manga
502,Dragon Ball Movie 1: Shen Long no Densetsu,"Action, Adventure, Comedy, Fantasy",Manga
40526,"Dragon, Ie wo Kau. (Dragon Goes House-Hunting)","Comedy, Fantasy",Manga
60697,Fermat no Ryouri (Fermat Kitchen),"Drama, Gourmet",Manga
28819,Okusama ga Seitokaichou!,"Comedy, Romance, Ecchi",Manga
32603,Okusama ga Seitokaichou!+!,"Comedy, Romance, Ecchi",Manga
39486,Gintama: The Final (Gintama: The Very Final),"Action, Comedy, Drama, Sci-Fi",Manga
44087,Gintama: The Semi-Final,"Action, Comedy",Manga
59177,Kaijuu 8-gou 2nd Season (Kaiju No. 8 Season 2),"Action, Fantasy, Sci-Fi",Manga
60285,Sakamoto Days Part 2,"Action, Comedy",Manga
601,Nekojiru-sou (Cat Soup),"Avant Garde, Award Winning, Comedy",Manga
36039,A.I.C.O. Incarnation,"Action, Sci-Fi",Original
35834,Angolmois: Genkou Kassenki (Angolmois: Record of Mongol Invasion),"Action, Drama",Web manga
33729,Chain Chronicle: Haecceitas no Hikari Part 2,"Action, Adventure, Fantasy",Game
23279,Gyakusatsu Kikan (Genocidal Organ),Sci-Fi,Novel
42106,Jiang Ziya,"Action, Adventure, Fantasy",Novel
34964,Killing Bites,"Action, Sci-Fi, Ecchi",Manga
37254,Last Period: Owarinaki Rasen no Monogatari,"Action, Adventure, Comedy, Fantasy",Game
44408,Long Zu (Dragon Raja -The Blazing Dawn-),"Adventure, Fantasy",Novel
52890,Long Zu Episode 0 (Dragon Raja: An Invitation From a Foreign Land),Fantasy,Novel
38936,Lord El-Melloi II-sei no Jikenbo: Rail Zeppelin Grace Note - Hakamori to Neko to Majutsushi,"Fantasy, Mystery",Light novel
58172,Nageki no Bourei wa Intai shitai (Let This Grieving Soul Retire),"Action, Adventure, Fantasy",Light novel
40111,Nezha Zhi Mo Tong Jiang Shi (Ne Zha),"Action, Comedy, Drama, Fantasy",Other
60544,Nezha Zhi Mo Tong Nao Hai (Ne Zha 2),"Action, Comedy, Drama, Fantasy",Original
57058,"Ore wa Subete wo ""Parry"" suru: Gyaku Kanchigai no Sekai Saikyou wa Boukensha ni Naritai","Action, Adventure, Fantasy",Light novel
35905,Ryuuou no Oshigoto! (The Ryuo's Work is Never Done!),Comedy,Light novel
53770,Sentai Daishikkaku (Go! Go! Loser Ranger!),"Action, Fantasy",Manga
29027,Shinmai Maou no Testament: Toujou Basara no Hard Sweet na Nichijou,"Action, Supernatural, Ecchi",Light novel
54913,"Shinmai Ossan Boukensha, Saikyou Party ni Shinu hodo Kitaerarete Muteki ni Naru.","Action, Adventure, Fantasy",Light novel
15771,Saint☆Oniisan (Movie) (Saint☆Young Men (Movie)),Comedy,Manga
1056,Good Morning Call,"Comedy, Drama, Romance",Manga
334,Marmalade Boy,"Comedy, Drama, Romance",Manga
1816,Sonic X,"Action, Adventure, Comedy, Sci-Fi",Game
