id,nome,score,generos,tipo
143510,Otome Game no Heroine de Saikyou Survival @comic,7.60,"Action, Adventure, Fantasy",Manga
144630,A Wicked Tale of Cinderella's Stepmom,7.60,"Fantasy, Romance",Manhwa
149000,Kaguhara-san no Feti Note,7.60,"Comedy, Girls Love, Ecchi",Manga
150883,Idol x Idol Story!,7.60,None,Manga
740,Tajuu Jinkaku Tantei Psycho (MPD Psycho),7.60,Mystery,Manga
778,Angel Diary,7.60,"Comedy, Fantasy, Romance, Supernatural",Manhwa
959,Blood Alone,7.60,"Drama, Mystery, Romance, Supernatural",Manga
1066,"Densha Otoko: Demo, Ore Tabidatsu yo",7.60,"Comedy, Romance",Manga
1416,Can't Lose You,7.60,"Drama, Romance",Manhwa
4485,Kokoro ni Hana wo!,7.60,"Drama, Slice of Life",Manga
5767,The Flowers of Evil,7.60,"Drama, Romance",Manhwa
7631,Aoi Kiseki,7.60,"Romance, Sports",Manga
9468,Aria Special Navigations,7.60,Slice of Life,Manga
9607,Yumemiru Taiyou (Dreamin' Sun),7.60,Romance,Manga
10356,Dear My Girls,7.60,"Comedy, Drama, Romance",Manhwa
14269,Akuryou Series,7.60,"Mystery, Supernatural",Light Novel
117083,Citrus+,7.60,"Drama, Girls Love",Manga
118427,Yakusoku no Neverland: Mama-tachi no Tsuisoukyoku,7.60,"Horror, Mystery, Sci-Fi",Light Novel
118644,Yasashii Hikari (warm and somewhat sleepy light),7.60,Slice of Life,Manga
118712,Yankee-kun to Hakujou Girl (Love's in Sight!),7.60,"Comedy, Romance",Manga
120465,"Sen wa, Boku wo Egaku (The Lines that Define Me)",7.60,Drama,Manga
132762,Double,7.60,"Award Winning, Drama",Manga
134707,Like Wind on a Dry Branch,7.60,"Drama, Fantasy, Romance",Manhwa
110329,"Maou ni Natta node, Dungeon Tsukutte Jingai Musume to Honobono suru",7.59,Fantasy,Light Novel
111358,Shinozaki-kun no Maintenance Jijou,7.59,"Comedy, Fantasy",Manga
114688,Awairo Emaki (Faded Picture Scroll),7.59,"Adventure, Boys Love, Supernatural",Manga
120865,"One Piece: Roronoa Zoro, Umi ni Chiru",7.59,"Action, Adventure, Drama, Fantasy",One-shot
123054,Devil Number 4,7.59,"Romance, Supernatural",Manhwa
128694,Ao no Hako,7.59,"Romance, Sports",One-shot
129808,Mookhyang: Dark Lady,7.59,"Action, Adventure, Fantasy",Manhwa
132539,Kodama Maria Bungaku Shuusei,7.59,Slice of Life,Manga
133047,Jujutsu Kaisen: Yuku Natsu to Kaeru Aki,7.59,"Action, Supernatural",Light Novel
18896,Sekine-kun no Koi (Sekine's Love),7.59,"Drama, Romance, Slice of Life",Manga
26260,Bloody Monday: Last Season,7.59,"Action, Drama, Romance, Sci-Fi",Manga
41237,Peak,7.59,"Action, Drama",Manhwa
41957,Tsuki no Sango,7.59,"Drama, Sci-Fi",Manga
80363,Kid I Ruck!,7.59,"Comedy, Drama",Manga
83655,Perfect World,7.59,"Award Winning, Drama, Romance",Manga
85900,Kuroko no Basket: Replace Plus,7.59,"Comedy, Slice of Life, Sports",Manga
87625,Hana to Hina wa Houkago (Hana & Hina After School),7.59,"Comedy, Girls Love",Manga
89824,Girls & Panzer: Little Army II,7.59,"Action, Comedy",Manga
94396,Shoujo Fujuubun (Imperfect Girl),7.59,Mystery,Manga
99659,Shall we Have Dinner Tonight?,7.59,"Comedy, Drama, Romance, Slice of Life",Manhwa
102060,Haru no Noroi (Haru's Curse),7.59,"Drama, Romance, Slice of Life",Manga
105708,Aono-kun ni Sawaritai kara Shinitai,7.59,"Horror, Romance, Supernatural",Manga
1068,Peter Pan♠Syndrome,7.59,"Fantasy, Romance, Supernatural",Manga
1660,Hoshi wa Utau (Twinkle Stars),7.59,"Drama, Romance",Manga
3569,Gin to Kin,7.59,Drama,Manga
3635,Penguin Prince,7.59,Romance,Manga
5686,24 Colors: Hatsukoi no Palette,7.59,"Comedy, Romance",Manga
5966,Hikari no Pansy (Pansy),7.59,"Drama, Romance",Manga
8223,Issho ni Neyou yo,7.59,"Comedy, Romance",Manga
10598,Kara no Shounen,7.59,"Drama, Fantasy, Romance, Supernatural",Manga
11558,Genkaku Picasso,7.59,"Adventure, Drama",Manga
16735,Vamp!,7.59,"Comedy, Fantasy, Horror",Light Novel
169615,Peaceful Camping Life in Another World,7.59,"Fantasy, Gourmet",Manhwa
170154,Kaiten no Albus (Albus Changes the World),7.59,"Action, Adventure, Comedy, Fantasy",Manga
173477,Wakaba-san Chi no Aoi Koi,7.59,"Comedy, Romance",Manga
177473,Trapped at Home With the Male Leads,7.59,"Fantasy, Romance",Manhwa
148921,An Hour of Romance,7.59,"Comedy, Romance",Manhwa
150928,Mietemasu yo! Aizawa-san,7.59,"Comedy, Supernatural",Manga
151158,Saye,7.59,"Boys Love, Drama",Manhua
152384,Yeonwoo's Innocence,7.59,"Drama, Romance",Manhwa
158779,Hanninmae no Koibito (Blooming Love),7.59,Romance,Manga
162085,Color Collection,7.59,Boys Love,Manga
140136,The Monstrous Duke's Adopted Daughter,7.58,"Drama, Fantasy, Romance",Manhwa
140927,Her Tale of Shim Chong Side Stories,7.58,"Drama, Girls Love",Manhwa
142011,Takara no Vidro (Takara's Treasure),7.58,Boys Love,Manga
146630,"Imouto wa Neko (My Sister, The Cat)",7.58,Slice of Life,Manga
147324,Second Life Ranker,7.58,"Action, Fantasy",Manhwa
147661,Author of My Own Destiny,7.58,"Fantasy, Romance",Manhwa
147662,Best Teacher Baek,7.58,"Action, Fantasy",Manhwa
151431,Lycoris Recoil,7.58,Slice of Life,Light Novel
151550,Villain with a Crush,7.58,"Comedy, Romance",Manhwa
58745,Special A: Jougai Rantou,7.58,"Comedy, Romance",Manga
74335,Steins Gate!,7.58,"Comedy, Romance, Sci-Fi",Manga
76175,The☆Doraemons Special,7.58,"Adventure, Comedy, Fantasy",Manga
81429,Yuugai Toshi,7.58,Award Winning,Manga
88663,Shinmai Shimai no Futari Gohan,7.58,"Gourmet, Slice of Life",Manga
117528,Futari de Koi wo Suru Riyuu,7.58,Romance,Manga
117884,Tondemo Skill de Isekai Hourou Meshi: Sui no Daibouken,7.58,"Adventure, Comedy, Fantasy, Gourmet",Manga
121878,Sachi-iro no One Room Gaiden: Seikai no Meitantei,7.58,"Drama, Mystery",Manga
125430,Adabana,7.58,"Drama, Mystery",Manga
125806,Innsmouth no Kage: Lovecraft Kessakushuu,7.58,"Horror, Mystery",Manga
187168,I Became the Villain the Hero Is Obsessed With,7.58,"Action, Fantasy",Manhwa
19111,Usotsuki Lily (Liar Lily),7.58,"Comedy, Romance",Manga
24412,Kingdom Hearts: 358/2 Days,7.58,"Action, Adventure, Drama, Fantasy",Light Novel
46894,RiN,7.58,Supernatural,Manga
51855,K-On! College,7.58,"Comedy, Slice of Life",Manga
166080,Futsuu no Keion-bu (Girl Meets Rock!),7.58,"Comedy, Drama",Manga
170041,Overgeared,7.58,"Action, Fantasy",Novel
174691,Absolute Reign,7.58,"Action, Fantasy",Manhwa
181162,Osoraku Kanojo wa Ore no Aniki wo Neratteru,7.58,"Comedy, Romance",Manga
89264,Q.E.D. iff: Shoumei Shuuryou,7.58,Mystery,Manga
92672,Kimi wa Kawaii Onnanoko (My Sweet Girl),7.58,Romance,Manga
103737,Goshujinsama to Kemonomimi no Shoujo Mel,7.58,"Fantasy, Girls Love, Slice of Life",Manga
156,Sennen no Yuki (Millennium Snow),7.58,"Comedy, Drama, Romance, Supernatural",Manga
343,Dragon Eye,7.58,"Action, Adventure",Manga
774,Na mo Naki Tori no Tobu Yoake (Innocent Bird),7.58,"Action, Boys Love, Drama, Fantasy, Supernatural",Manga
1171,Venus wa Kataomoi (Venus in Love),7.58,"Comedy, Drama, Romance",Manga
1270,H20,7.58,"Romance, Slice of Life",Manhwa
1848,Deep Love: Host,7.58,Drama,Manga
1894,Mujuuryoku Shounen,7.58,"Action, Adventure, Comedy, Romance",Manga
2944,Nousatsu Rock Shounen,7.58,"Comedy, Romance",Manga
4216,Otogimoyou Ayanishiki,7.58,"Fantasy, Romance",Manga
4261,NanaKo Robin,7.58,"Comedy, Drama, Romance",Manga
4513,Barairo My Honey,7.58,"Romance, Supernatural",Manga
5638,Change 123,7.58,"Action, Comedy, Ecchi",Manga
10259,Fantasista,7.58,Sports,Manga
11929,Touhou Sangetsusei: Strange and Bright Nature Deity,7.58,"Comedy, Fantasy",Manga
13171,He's Dedicated to Roses,7.58,"Comedy, Drama, Romance, Slice of Life",Manhwa
13748,Defense Devil,7.58,"Action, Comedy, Drama, Mystery, Romance, Supernatural, Ecchi",Manga
14413,Shinobi no Kuni,7.58,Action,Manga
322,Genjuu no Seiza (Genju no Seiza),7.57,"Fantasy, Horror, Mystery, Supernatural",Manga
469,Oniichan to Issho (Me & My Brothers),7.57,Comedy,Manga
727,Shamo,7.57,"Action, Drama",Manga
1402,100% Perfect Girl,7.57,"Drama, Romance",Manhwa
3116,Black Bird,7.57,"Action, Award Winning, Drama, Romance, Supernatural",Manga
3329,Venus Capriccio,7.57,Romance,Manga
3614,Subarashii Sekai (What a Wonderful World!),7.57,"Drama, Slice of Life",Manga
3675,Meitantei Yumemizu Kiyoshirou Jiken Note,7.57,"Award Winning, Mystery, Romance",Manga
5618,Fire Emblem: Genealogy of the Holy War,7.57,"Adventure, Fantasy",Manga
10631,Kurenai Ouji (Crimson Prince),7.57,"Fantasy, Supernatural",Manga
10812,Vampire Knight: Noir no Wana (Vampire Knight: The Noir Trap),7.57,"Drama, Fantasy, Mystery, Romance, Supernatural",Light Novel
12760,Taiyou no Uta (A Song to the Sun),7.57,"Drama, Romance, Slice of Life",Manga
14368,Shiritsu Horitsuba Gakuen,7.57,"Comedy, Fantasy",Manga
61963,Mokushiroku Alice (Apocalypse Alice),7.57,"Action, Fantasy",Light Novel
64055,Soredemo Boku wa Kimi ga Suki (Forget Me Not),7.57,"Drama, Romance",Manga
76567,Mitou Shoukan://Blood Sign (The unexplored summon://blood-sign),7.57,"Action, Comedy, Fantasy, Supernatural",Light Novel
85027,Yuki no Shita no Qualia (Qualia Under the Snow),7.57,"Boys Love, Slice of Life",Manga
87403,My Beautiful World,7.57,"Comedy, Romance",Manhwa
139938,Furitsumore Kodoku na Shi yo (Lonely Deaths Lie Thick as Snow),7.57,"Mystery, Suspense",Manga
140062,Alice-san Chi no Iroribata,7.57,"Gourmet, Slice of Life",Manga
145258,Sukeban to Tenkousei (The Delinquent and the Transfer Student),7.57,"Comedy, Girls Love",Manga
147446,Days of Hana,7.57,"Drama, Romance, Supernatural",Manhwa
147822,I Stan the Prince,7.57,"Comedy, Fantasy, Romance",Manhwa
148159,Dark Mortal,7.57,"Action, Drama, Supernatural",Manhwa
148212,"Into the Light, Once Again",7.57,"Drama, Fantasy",Manhwa
150431,The Gourmet Gamer,7.57,"Fantasy, Gourmet",Manhwa
154201,Tsumetakute Yawaraka (Pink Candy Kiss),7.57,"Drama, Girls Love",Manga
159734,The Player Hides His Past,7.57,"Action, Fantasy",Manhwa
109756,"Tashiro-kun, Kimi tte Yatsu wa.",7.57,"Boys Love, Comedy",Manga
109907,Toumei Ningen no Hone,7.57,"Drama, Supernatural",Manga
110615,Arifureta Shokugyou de Sekai Saikyou Zero,7.57,"Action, Adventure, Fantasy",Light Novel
113196,Heterogenia Linguistic: Ishuzoku Gengogaku Nyuumon,7.57,"Fantasy, Slice of Life",Manga
115783,Kaguya-sama wa Kokurasetai: Shuuchiin Gakuen Nanafushigi,7.57,"Comedy, Romance",Light Novel
134443,"Megane, Tokidoki, Yankee-kun (Glasses with a Chance of Delinquent)",7.57,"Comedy, Romance",Manga
136568,Hidamari no Orange (Sunny Orange),7.57,"Boys Love, Slice of Life",Manga
91754,Kuro Hakubutsukan: Ghost and Lady,7.57,"Action, Fantasy, Mystery, Supernatural",Manga
94524,Levius/est,7.57,Sci-Fi,Manga
94658,Daraku no Ou (Sloth Devil),7.57,"Fantasy, Supernatural",Light Novel
102860,Yondome wa Iya na Shizokusei Majutsushi (The Death Mage),7.57,"Action, Drama, Fantasy",Light Novel
19154,Kimi no Knife,7.57,"Drama, Mystery, Supernatural",Manga
22745,Bleach: The Honey Dish Rhapsody,7.57,"Comedy, Supernatural",Light Novel
23725,Kanojo no Namida ga Yuki da Toshitara,7.57,"Drama, Romance",Manga
26196,Aku no Meshitsukai,7.57,"Drama, Romance",Manga
32991,The Book: JoJo's Bizarre Adventure 4th Another Day,7.57,"Action, Comedy, Mystery, Supernatural",Light Novel
36083,Kiss Wood,7.57,"Adventure, Drama, Fantasy",Manhwa
36099,Green Blood,7.57,"Action, Suspense",Manga
51857,K-On! Highschool (K-On! High School),7.57,"Comedy, Slice of Life",Manga
170974,Blink Master of the Magic Academy,7.57,"Action, Fantasy",Manhwa
178408,Miss Pendleton,7.57,"Drama, Romance",Manhwa
167786,The Price Is Your Everything,7.56,"Drama, Fantasy",Manhwa
171055,Tonari no Seki no Yatsu ga Souiu Me de Mitekuru,7.56,"Comedy, Romance, Ecchi",Manga
172567,Meririrarariri,7.56,"Drama, Fantasy",One-shot
175237,Monochrome no Futari (Monochrome Days),7.56,None,Manga
142187,Swimming Lessons for a Mermaid,7.56,"Romance, Supernatural",Manhwa
142551,JoJo no Kimyou na Bouken: Crazy Diamond no Akuryou-teki Shitsuren,7.56,"Action, Adventure",Manga
146761,The Skeleton Soldier Failed to Defend the Dungeon,7.56,"Action, Adventure, Fantasy",Manhwa
147217,The World After the Fall,7.56,"Action, Fantasy",Manhwa
148351,Promise of an Orchid,7.56,Supernatural,Manhwa
148432,The Crow's Prince,7.56,"Fantasy, Romance",Manhwa
152946,Versus,7.56,"Action, Comedy, Fantasy, Sci-Fi",Manga
161833,"Saikou Nando Meikyuu de Party ni Okizari ni Sareta S-Rank Kenshi, Hontou ni Mayoi Makutte Daremo Shiranai Saishinbu e: Ore no Kan dato Tabun Kocchi ga Deguchi dato Omou",7.56,"Action, Adventure, Fantasy",Manga
230,Chou ni Naru Hi (The Day I Become a Butterfly ),7.56,"Boys Love, Romance",Manga
3115,Shikeishuu 042,7.56,"Drama, Slice of Life",Manga
3194,Immortal Regis,7.56,"Action, Supernatural",Manhwa
3924,Private Prince,7.56,Romance,Manga
4192,Ojousama wa Oyome-sama.,7.56,"Drama, Romance",Manga
5422,Yasha,7.56,"Action, Award Winning, Drama, Mystery",Manga
8573,Mixed Vegetables,7.56,"Comedy, Gourmet, Romance, Slice of Life",Manga
14049,S・L・H,7.56,"Comedy, Fantasy, Mystery, Romance, Supernatural",Manga
15242,Natsu no Zenjitsu,7.56,"Drama, Romance, Slice of Life",Manga
16669,A*D: Tenshi no Uso (Angel's Doubt),7.56,Fantasy,Manga
59341,Endou-kun no Jikken Note,7.56,"Boys Love, Slice of Life",Manga
67951,Sabaku no Harem (Harem in the desert),7.56,Romance,Manga
68033,Ani no Hanashi,7.56,"Boys Love, Drama",Manga
82091,K: Countdown,7.56,"Action, Supernatural",Manga
18042,Namida Usagi: Seifuku no Kataomoi,7.56,Romance,Manga
18992,Sakuranbo Syndrome - Cupid no Itazura II,7.56,"Drama, Romance",Manga
20663,Mikado no Shihou,7.56,"Fantasy, Romance",Manga
22143,Hetakoi,7.56,"Comedy, Drama, Romance, Ecchi",Manga
25148,Vahlia no Hanamuko,7.56,"Fantasy, Romance",Manga
36129,Kobato. Epilogue: Happiness.,7.56,"Fantasy, Romance",One-shot
43607,Bleach: The Death Save the Strawberry,7.56,"Action, Adventure, Supernatural",Light Novel
44769,Itou Junji Kyoufu Manga Collection 16: Frankenstein,7.56,"Drama, Horror, Supernatural, Suspense",Manga
118206,Sannensa (Three Years Apart),7.56,"Comedy, Romance, Slice of Life",Manga
121710,Cinderella Closet,7.56,Romance,Manga
131278,"Saikyou no Shienshoku ""Wajutsushi"" de Aru Ore wa Sekai Saikyou Clan wo Shitagaeru",7.56,"Action, Adventure, Fantasy",Manga
135248,Uchi wa Wakarete Kurashiteru (So Let's Start My Family Again.),7.56,"Comedy, Romance",Manga
136655,Niku wo Hagu: Tooda Oto Tanpenshuu (To Strip the Flesh),7.56,Drama,Manga
89283,"Gozen 0-ji, Kiss shi ni Kite yo (Kiss Me at the Stroke of Midnight)",7.56,Romance,Manga
99866,Gunjou no Subete (My Ultramarine Sky),7.56,Boys Love,Manga
105135,Hoshi dake ga Shitteru (Only the Stars Know),7.56,"Boys Love, Slice of Life",Manga
105870,"Mitarai-ke, Enjou suru (Burn the House Down)",7.56,Drama,Manga
92332,Kurayami Dance (Dance in the Dark),7.55,None,Manga
93564,Reiri,7.55,Adventure,Manga
95915,Abigaile no Kemono-tachi (Beasts of Abigaile),7.55,"Drama, Romance, Supernatural",Manga
103758,Kishuku Gakkou no Juliet,7.55,"Comedy, Romance",Light Novel
48,Pretty Face,7.55,"Comedy, Romance, Ecchi",Manga
157,Imadoki! (Nowadays),7.55,"Comedy, Drama, Romance",Manga
416,Sidooh,7.55,Action,Manga
420,Othello. (Othello),7.55,"Comedy, Romance",Manga
645,H³ School (Happy Hustle High),7.55,"Comedy, Romance",Manga
726,Zelda no Densetsu: Toki no Ocarina,7.55,"Action, Adventure, Fantasy",Manga
1237,Love♥Monster,7.55,"Fantasy, Romance, Supernatural",Manga
1398,Saruyama! (Monkey High!),7.55,Romance,Manga
1677,MW,7.55,Drama,Manga
1815,Tsuki no Toiki Ai no Kizu (Tail of the Moon: The Other Hanzo(u)),7.55,Romance,Manga
3287,Tough,7.55,Action,Manga
7066,Katana Series,7.55,"Comedy, Drama, Supernatural",Manga
7188,Junjou Romantica dj - Chika*Chika Cheap★Star,7.55,"Boys Love, Comedy",Doujinshi
9122,Koishitagari no Blue,7.55,Romance,Manga
13071,World Bring It On!,7.55,"Comedy, Drama",Manhwa
167301,Hitoner,7.55,"Drama, Sci-Fi",One-shot
175997,Boku dake ga Shitterun da ze,7.55,Romance,Manga
176523,Horror Story Club,7.55,Horror,Manhwa
184877,Under the Oak Tree,7.55,"Fantasy, Romance",Manhwa
188079,WITCHRIV,7.55,"Action, Fantasy",Manga
142140,Sekai no Owari no Pen-friend (Pen Pal at the End of the World),7.55,"Adventure, Drama",One-shot
145329,Hoshizora wo Mitsumeta Sono Ato de,7.55,Boys Love,Manga
146875,Get Schooled,7.55,Drama,Manhwa
146904,Hotel Metsäpeura e Youkoso,7.55,Slice of Life,Manga
147431,Dream Away,7.55,"Boys Love, Supernatural",Manhwa
147541,Yume de Furarete Hajimaru Yuri,7.55,Girls Love,Manga
147921,How to Become a Dragon,7.55,Supernatural,Manhwa
152825,Yongsa High: Dungeon Raiders,7.55,"Action, Fantasy",Manhwa
157281,Uma Musume: Pretty Derby - Star Blossom,7.55,Sports,Manga
157284,Afterlife Diner,7.55,"Drama, Gourmet, Supernatural",Manhwa
160162,Devil Returns to School Days,7.55,Action,Manhwa
111357,Yancha Gal no Anjou-san (Anjo the Mischievous Gal),7.55,"Comedy, Romance",Manga
112393,Koushin Koinu ni Koibumi wo,7.55,"Drama, Girls Love",Manga
118143,Gohan no Otomo (Side Dish Which Matches Rice Well),7.55,"Gourmet, Slice of Life",Manga
123502,Koisuru Kiseichuu,7.55,"Drama, Romance, Supernatural",Manga
127452,Kizudarake no Jinsei,7.55,"Action, Drama",Manga
133048,Jujutsu Kaisen: Yoake no Ibara Michi,7.55,"Action, Supernatural",Light Novel
134022,Neko no Massage-ya-san (Cat Massage Therapy),7.55,Slice of Life,Manga
134324,Tada no Renai nanka de Kikkonai: Kojirase Joushi to Fetish na Buka,7.55,"Drama, Romance",Manga
67531,Shokugeki no Souma: à la Carte,7.55,Gourmet,Light Novel
79555,Monte Cristo Hakushaku (The Count of Monte Cristo),7.55,Drama,Manga
87006,Im (Im: The Great Priest Imhotep),7.55,"Action, Comedy",Manga
20699,Steins;Gate: Boukan no Rebellion,7.55,Sci-Fi,Manga
21443,The Legend of the Sun Knight,7.55,"Action, Adventure, Comedy, Fantasy, Supernatural",Manhua
25189,"Haikei, Niisan-sama",7.55,"Boys Love, Slice of Life",Manga
30129,Shounen Oujo (Mimic Royal Princess),7.55,Fantasy,Manga
33325,Crayon Days: Daikirai na Aitsu (The Crayon Days),7.55,"Comedy, Romance",Manga
36267,Boku wa Mari no Naka (Inside Mari),7.55,"Drama, Mystery, Romance, Supernatural",Manga
39419,Lovely★Complex Two,7.55,"Comedy, Romance",Manga
42879,Hana to Rakurai,7.55,Romance,Manga
20225,"Yume no Shizuku, Kin no Torikago",7.54,"Drama, Romance",Manga
20470,Oiran Girl,7.54,"Drama, Fantasy, Romance, Supernatural",Manga
22254,Clematica Kutsuten,7.54,Romance,Manga
26133,Bleach Unmasked Short Stories,7.54,None,Manga
26943,Natsu no Kakera,7.54,"Drama, Romance",Manga
26945,Hana-kun to Koisuru Watashi (When We're in Love),7.54,"Comedy, Romance, Slice of Life",Manga
27079,Ginga Nagareboshi Gin Shin Gaiden,7.54,"Action, Adventure",Manga
32129,Shindere Shoujo to Kodoku na Shinigami,7.54,"Drama, Mystery",Manga
34247,Westwood Vibrato,7.54,Drama,Manga
35519,Kamisama Gakuen@Armeria,7.54,"Fantasy, Romance, Supernatural",Manga
37109,Yokokuhan (Prophecy),7.54,Mystery,Manga
44743,Itou Junji Kyoufu Manga Collection: Nikuiro no Kai,7.54,"Drama, Horror, Supernatural, Suspense",Manga
47072,I Don't Want This Kind of Hero,7.54,"Action, Comedy, Fantasy, Sci-Fi, Supernatural",Manhwa
188109,Raising Villains the Right Way,7.54,"Action, Fantasy",Manhwa
350,Gokuraku Seishun Hockey Club (My Heavenly Hockey Club),7.54,Comedy,Manga
571,Wild☆Act (Wild Act!),7.54,"Adventure, Comedy, Romance",Manga
613,Buraiden Gai,7.54,"Action, Drama",Manga
863,Yamada Tarou Monogatari,7.54,"Comedy, Slice of Life",Manga
2818,Toukaidou Hisame,7.54,"Action, Adventure, Boys Love, Comedy, Drama, Fantasy, Supernatural",Manga
3554,Midnight Secretary,7.54,"Romance, Supernatural, Ecchi",Manga
3608,Hotman,7.54,"Drama, Slice of Life",Manga
4068,BioMeat: Nectar,7.54,"Action, Drama, Horror",Manga
4599,Koukoku no Shugosha,7.54,Action,Manga
12418,Kanojo wa Uso wo Aishisugiteru,7.54,"Award Winning, Drama, Romance",Manga
13111,"Koi, Hirari",7.54,"Drama, Romance",Manga
13358,Gaku,7.54,"Award Winning, Drama",Manga
15170,"Obaka-chan, Koigatariki",7.54,Romance,Manga
15491,Dokuhime,7.54,"Drama, Fantasy, Horror, Romance",Manga
93851,Tokyo Alien Brothers (Tokyo Alien Bros.),7.54,"Sci-Fi, Slice of Life",Manga
96050,"Kuzumi-kun, Kuuki Yometemasu ka?",7.54,"Comedy, Romance",Manga
167790,"Zai Jian, Wo de Guo Wang (The King and Me)",7.54,"Boys Love, Fantasy",Manhua
173535,The Password Is 002!,7.54,Romance,Manhwa
60095,Fujiyama-san wa Shishunki,7.54,"Comedy, Romance, Slice of Life",Manga
60889,Itoshi no Karin (Karin who I think tenderly of),7.54,"Romance, Slice of Life",Manga
65021,Pandemonium: Majutsushi no Mura,7.54,Fantasy,Manga
66263,Hatsu*Haru,7.54,Romance,Manga
73781,"Mahou Shoujo Tart★Magica: The Legend of ""Jeanne d'Arc""",7.54,"Drama, Fantasy",Manga
77857,Hakoiri Drops,7.54,"Comedy, Slice of Life",Manga
78003,Fairy Tail,7.54,"Action, Adventure, Comedy, Fantasy",Light Novel
86780,Yuuki Yuuna wa Yuusha de Aru: Sonogo no Sonoko,7.54,"Comedy, Drama, Slice of Life",Light Novel
139630,Tsui no Taimashi: Ender Geister,7.54,"Action, Supernatural",Manga
144678,One Week Family (One-Week Family),7.54,Boys Love,Manga
